id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before,actual_return_after,actual_volatility_before,actual_volatility_after,actual_return_change,actual_volatility_change,actual_price_change_10m,actual_price_change_1h,actual_price_change_1d,llm_sentiment_score,gpt4_return,gpt4_volatility,llm_cryptorelated,llm_emotiontype,llm_emotionlevel,llm_geopolitical,llm_economyimpact,llm_btcprice,llm_expectation
377,2025-10-03 15:45:57.693+00,Congratulations to Idaho on breaking ground for your new Veterans Home today. Glad to have worked with your GREAT Senator Jim Risch to have made this happen. Veterans are a priority for us!,873,5772,30828,[],115311008657859843,0.017902754772973293,0.00115596521306097652,0.014271718567086402712274,0.017062166572762052443184,0.00669365890739969570,0.0010194934732540410378,0.00159180836673793109,0.01592522845032860664,0.11566335983664562500,5.0,0.0,0.1,0,1,4,2,3,0,8
380,2025-10-03 14:09:52.21+00,"Hamas has been a ruthless and violent threat, for many years, in the Middle East! They have killed (and made lives unbearably miserable), culminating with the October 7th MASSACRE, in Israel, babies, woman, children, old people, and many young men and women, boys and girls, getting ready to celebrate their future lives together. As retribution for the October 7th attack on civilization, more than 25,000 Hamas “soldiers” have already been killed. Most of the rest are surrounded and MILITARILY TRAPPED, just waiting for me to give the word, “GO,” for their lives to be quickly extinguished. As for the rest, we know where and who you are, and you will be hunted down, and killed. I am asking that all innocent Palestinians immediately leave this area of potentially great future death for safer parts of Gaza. Everyone will be well cared for by those that are waiting to help. Fortunately for Hamas, however, they will be given one last chance! Great, powerful, and very rich Nations of the Middle East, and the surrounding areas beyond, together with the United States of America, have agreed, with Israel signing on, to PEACE, after 3000 years, in the Middle East. THIS DEAL ALSO SPARES THE LIVES OF ALL REMAINING HAMAS FIGHTERS! The details of the document are known to the WORLD, and it is a great one for ALL! We will have PEACE in the Middle East one way or the other. The violence and bloodshed will stop. RELEASES THE HOSTAGES, ALL OF THEM, INCLUDING THE BODIES OF THOSE THAT ARE DEAD, NOW! An Agreement must be reached with Hamas by Sunday Evening at SIX (6) P.M., Washington, D.C. time. Every Country has signed on! If this LAST CHANCE agreement is not reached, all HELL, like no one has ever seen before, will break out against Hamas. THERE WILL BE PEACE IN THE MIDDLE EAST ONE WAY OR THE OTHER. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP",4572,12348,48137,[],115310630808491399,0.0066847551802406818,0.01742323102015665957,0.014723103666134396920947,0.017706546614437991310811,0.00455559205051153562,-0.000499586634871314968,-0.00204293762153387004,0.00442830559026483082,1.75759008883310267600,5.0,-0.4,0.8,0,4,9,10,7,3,5
392,2025-10-03 02:28:12.308+00,WOW!!! Such an! honor. Record “stuff” for a Republican. President DJT,750,4966,22876,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/307/871/259/317/155/original/ee17aa0043bbedf2.jpg""]",115307871751959358,0.012274462442253431,0.01476737106536202365,0.014719226819037700586507,0.018708415352741970267313,0.00240975752803874214,-0.000302982052223150581124,0.00033545935350833324,0.00149098600886192623,1.48769474098721704900,5.0,0.2,0.4,0,5,6,4,2,1,5
394,2025-10-02 12:19:55.983+00,Best thing that could happen to the Republican Party? A Communist Mayor in NYC. The Dems have gone stone cold  CRAZY!  President DJT https://www.foxbusiness.com/video/6380535163112,4188,7654,29869,[],115304536210429622,0.01762612249553509938,0.011913638165357285,0.014076693242509497318622,0.014634065347662139645923,-0.00049473393740914093,0.001281838963834528894046,0.00178070185917489240,0.00137176380761117756,1.19848882205146074400,5.0,-0.2,0.3,0,3,7,5,3,1,6
395,2025-10-02 11:59:18.971+00,"I have a meeting today with Russ Vought, he of PROJECT 2025 Fame,  to determine which of the many Democrat Agencies, most of which are a political SCAM, he recommends to be cut, and whether or not those cuts will be temporary or permanent. I can’t believe the Radical Left Democrats gave me this unprecedented opportunity. They are not stupid people, so maybe this is their way of wanting to, quietly and quickly, MAKE AMERICA GREAT AGAIN! President DJT",6700,14893,65414,[],115304455138824245,0.01677904321447283889,0.013122467608455042,0.014185729365878442315336,0.014611630942779038500074,0.00411507123926636381,-0.000302679609403520475,0.00094724294626067638,0.00536088987959742259,1.32089450382698780200,5.0,0.2,0.4,0,3,6,7,5,1,4
396,2025-10-02 11:45:44.828+00,"THE DEMOCRATS WANT TO GIVE YOUR HEALTHCARE MONEY TO ILLEGAL ALIENS AND OPEN OUR BORDERS TO THE CRIMINALS OF THE WORLD, A DEADLY COMBINATION BECAUSE EVERYBODY WILL COME!",3898,9394,35456,[],115304401783234720,0.01925920403002198940,0.013013968889180139,0.014229628984653793218590,0.014627761784526104861461,0.00357446464226815870,0.000428249090034673074,0.00018141986171176332,0.00387859669085121105,1.30990191288933817800,5.0,-0.3,0.6,0,4,8,7,5,2,6
405,2025-10-02 02:43:16.481+00,"Republicans must use this opportunity of Democrat forced closure to clear out dead wood, waste, and fraud. Billions of Dollars can be saved. MAKE AMERICA GREAT AGAIN!",2243,9174,35598,[],115302268694968810,0.03735957946716760376,0.011674207215119557,0.015613164476300340981430,0.014682096248792210868375,0.002368926187054979189,-0.0009269081518182536035,0.00035878532927715244,0.00233821216234248490,1.17426167219067464800,5.0,0.2,0.3,0,3,6,7,5,1,7
406,2025-10-01 23:28:29.234+00,“Statements of Support for Middle East Peace Deal”,1365,5607,22209,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/301/498/078/273/696/original/24d7aacbc05b4a06.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/301/498/078/314/577/original/4d5c8c27c686e648.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/301/498/078/682/387/original/677a7289cfd860f0.jpg""]",115301502762018573,0.03704486801652459451,0.018659849931255379,0.014689898657344182175452,0.015448420821779795344733,0.00141434216239709631,-0.0002545255254427484479,-0.00090611560412214979,0.00572703943631494956,1.88350328635957913000,5.0,0.3,0.4,0,1,3,8,5,1,7
407,2025-10-01 20:25:58.433+00,"Maxine Waters admitted that she is demanding Healthcare for Illegal Aliens, and it’s going to be Top of the Line, taking American Taxpayers’ Healthcare away from them!",4562,10096,32912,[],115300785090391636,0.02472965148135403134,0.026881920266436767,0.014958409238792886017723,0.015345314811335371520808,0.00219647398920613520,-0.000483239341302436678469,0.00037519774165393847,0.00084474893628627537,2.72464986089897447100,2.0,-0.3,0.6,0,3,7,6,5,0,6
408,2025-10-01 18:09:11.2+00,I really believe that Jerome “Too Late” Powell is an OBSTRUCTIONIST!,4381,10410,47446,[],115300247218302066,0.03164189798273428712,0.026573313844638442,0.015250790531171308792333,0.014724101120823240391340,0.00729649217101139566,-0.000476590834621751510,-0.00050036683309085817,0.00366961324285410678,2.69295326541293129800,2.0,0.3,0.7,1,3,7,2,6,5,4
409,2025-10-01 17:53:55.197+00,"The Soybean Farmers of our Country are being hurt because China is, for “negotiating” reasons only, not buying. We’ve made so much money on Tariffs, that we are going to take a small portion of that money, and help our Farmers. I WILL NEVER LET OUR FARMERS DOWN! Sleepy Joe Biden didn’t enforce our Agreement with China, where they were going to purchase Billions of Dollars of our Farm Product, but Soybeans, in particular. It’s all going to work out very well. I LOVE OUR PATRIOTS, AND EVERY FARMER IS EXACTLY THAT! I’ll be meeting with President Xi, of China, in four weeks, and Soybeans will be a major topic of discussion. MAKE SOYBEANS, AND OTHER ROW CROPS, GREAT AGAIN!",2415,7208,32782,[],115300187189696754,0.02980972327103033036,0.02533835234877438855,0.015233233456475186270616,0.014719407114121797702625,0.01237650005425362604,-0.0004701947672185354115,0.000044180041546363100692,0.00429111496554384861,2.56620970005347839900,5.0,0.2,0.6,0,3,7,8,7,1,6
410,2025-10-01 17:37:14.994+00,"The Governor of Oregon must be living in a “Dream World.” Portland is a NEVER-ENDING DISASTER. Many people have been badly hurt, and even killed. It is run like a Third World Country. We’re only going in because, as American Patriots, WE HAVE NO CHOICE. LAW AND ORDER MUST PREVAIL IN OUR CITIES, AND EVERYWHERE ELSE!",2330,7980,34258,[],115300121637799728,0.03524730753842529641,0.01805035720897654100,0.015211695550578229956971,0.014753495679321071975145,0.00518956197805208918,0.0001823384740063846378,-0.00210005778716818077,-0.00155099020924647527,1.82142495265431947800,5.0,-0.3,0.7,0,3,8,4,3,1,6
411,2025-10-01 17:36:31.029+00,"As I determined on September 27th, when I activated and called into service the National Guard in Oregon, conditions continue to deteriorate into lawless mayhem. Our GREAT Federal Law Enforcement Officers have not been able to enforce the Laws in Oregon. ANTIFA and the Radical Left Anarchists have been viciously attacking our Federal Law Enforcement Officers, men and women who are simply doing their job, protecting Federal Property, and enforcing Federal Immigration Laws and the Rule of Law. We will never allow MOBS to take over our streets, burn our Cities, or destroy America. The National Guard is now in place, and has been dedicated to restoring LAW AND ORDER, and ending the Chaos, Death, and Destruction! We are a Nation of LAW, and we will PREVAIL. Thank you for your attention to this matter! President DJT",1496,6952,29278,[],115300118756896774,0.03563282980297174153,0.01812040857400105304,0.015220579257326710843588,0.014751776695794777690043,0.00259901640368786408,-0.0000139603767648787071,-0.00177999178806143634,-0.00158155222679605483,1.82855793229555719500,5.0,-0.3,0.7,0,3,8,6,4,1,7
413,2025-10-01 13:23:57.88+00,I was there to see it all. Total Scum!!! President DJT https://nypost.com/2025/09/30/us-news/fbi-surveilled-rep-scott-perry-before-seizing-his-cell-phone-as-part-of-arctic-frost-probe-into-2020-election/,873,5731,19732,[],115299125682668163,0.02886748254884805569,0.02257460200130325639,0.014835830866910658676761,0.014263510366710701671617,0.00638077288937269155,0.000413761284695339824,0.000001801566384761562260,0.00499600095157020666,2.28313365829587433600,5.0,-0.4,0.7,0,3,7,6,2,1,4
418,2025-09-30 23:07:48.691+00,"RT @narendramodiWe welcome President Donald J. Trump’s announcement of  a comprehensive plan to end the Gaza conflict. It provides a viable pathway to long term and sustainable peace, security and development for the Palestinian and Israeli people, as also for the larger West Asian region. We hope that all concerned will come together behind President Trump’s initiative and support this effort to end conflict and secure peace.@realDonaldTrump",0,0,1,[],115295759151087530,-0.00410421181404464418,0.03455121965459903074,0.013942967322664446122323,0.014546794742632840889974,0.00638259591384598927,-0.000415690479753914777017,-0.00035400832736511602,0.00324027423610844531,3.51550473022764668000,5.0,0.2,0.6,0,1,4,9,6,2,7
419,2025-09-30 20:29:12.55+00,“President Donald J. Trump Announces First Deal to Bring Most-Favored-Nation Pricing to American Patients” https://www.whitehouse.gov/fact-sheets/2025/09/fact-sheet-president-donald-j-trump-announces-first-deal-to-bring-most-favored-nation-pricing-to-american-patients/,2031,6612,28660,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/295/135/028/896/490/original/5aff6ae8d815e8e9.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/295/135/032/062/960/original/7cb87a194b8c0650.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/295/135/035/342/710/original/0a76a633061f8327.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/295/135/033/843/330/original/a776a7608660deda.jpg""]",115295135491509033,0.00085028098852745846,0.02594344225445038995,0.013343201537419516588046,0.014957838097250318696037,-0.00470012265128910614,-0.000522019047349387800533,-0.00024740510943130133,-0.00083147349674950775,2.62829025847189840800,5.0,0.1,0.3,0,1,3,4,5,0,7
424,2025-09-29 13:04:21.071+00,"In order to make North Carolina, which has completely lost its furniture business to China, and other Countries, GREAT again, I will be imposing substantial Tariffs on any Country that does not make its furniture in the United States. Details to follow!!! President DJT",3016,9805,49685,[],115287723938349086,0.023758974546271892,0.00826846311892858053,0.011520390327166444631350,0.013510578674605951900607,0.01331182079504485004,0.0000383828159317930429,0.00096109275433574453,0.01278629299389902999,0.83027412708480467100,5.0,-0.3,0.6,0,3,7,8,7,2,6
