id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before_10m,actual_return_after_10m,actual_return_change_10m,actual_volatility_before_10m,actual_volatility_after_10m,actual_volatility_change_10m,actual_return_before_1h,actual_return_after_1h,actual_return_change_1h,actual_volatility_before_1h,actual_volatility_after_1h,actual_volatility_change_1h,actual_return_before_1d,actual_return_after_1d,actual_return_change_1d,actual_volatility_before_1d,actual_volatility_after_1d,actual_volatility_change_1d,llm_sentiment_score,llm_emotiontype,llm_emotionlevel,llm_economyimpact,llm_regulatoryimpact,llm_attentionintensity,gpt4_return_10m,gpt4_volatility_10m,gpt4_return_1h,gpt4_volatility_1h,gpt4_return_1d,gpt4_volatility_1d
671,2025-09-08 17:25:55.391+00,"Gianno Caldwell has written a powerful Book, “The Day My Brother Was Murdered: My Journey Through America's Violent Crime Crisis.” Gianno unfortunately understands the true Horror of the Crime Epidemic ravaging our once Great Cities. Gianno: Your brother is looking down on you, and very proud of the work you are doing to save lives. We will MAKE AMERICA SAFE AGAIN!Order your copy today: https://www.amazon.com/Night-My-Brother-Was-Murdered/dp/0063375257",1280,5979,24084,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/843/649/288/398/original/64d07da470bcefc8.jpg""]",115169843962994945,0.00094208,-0.00049743,-0.00143951,0.00028472,0.00023219,-0.00005253,-0.00001858,-0.00140206,-0.00138349,0.00035289,0.00029687,-0.00005602,0.01321054,-0.01329548,-0.02650602,0.00034385,0.00037102,0.00002718,5.0,2,7,1,3,4,0.0,0.1,0.0,0.1,0.0,0.1
673,2025-09-08 16:56:25.087+00,WHY ARE DEMOCRATS ROOTING AGAINST AMERICA?,4981,7753,30521,[],115169727944499112,0.00100883,-0.00196824,-0.00297707,0.00013953,0.00035437,0.00021484,-0.00075649,-0.00253298,-0.0017765,0.00037286,0.00031787,-0.000055,0.01109161,-0.01345666,-0.02454827,0.00034257,0.00037117,0.0000286,2.0,3,7,2,3,6,0.0,0.3,0.0,0.2,-0.3,0.6
674,2025-09-08 16:51:37.466+00,Sean Hannity: “Democrats have exposed themselves as the pro-crime party.”,1257,5931,23002,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/708/249/745/577/original/78e815919cb22818.mp4""]",115169709094964283,0.00005037,-0.00037074,-0.00042111,0.0003964,0.00036966,-0.00002674,-0.00193433,-0.00141123,0.0005231,0.00038106,0.00030862,-0.00007244,0.01041714,-0.01285446,-0.02327159,0.00034235,0.00037135,0.00002901,5.0,3,7,2,0,6,0.0,0.1,0.0,0.1,0.1,0.3
678,2025-09-08 16:48:10.162+00,"“DEPARTMENT OF WAR IS BACK, AND SO IS AMERICA”",654,4572,20983,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/694/947/014/167/original/cb798c3db2914d12.mp4""]",115169695509089058,-0.00012391,0.00048175,0.00060566,0.00045366,0.00027967,-0.00017398,-0.00233113,-0.00002243,0.00230869,0.00038525,0.00029741,-0.00008783,0.0098993,-0.01229204,-0.02219133,0.00034232,0.00037128,0.00002896,2.0,4,7,6,3,6,-0.3,0.7,-0.2,0.5,-0.6,0.8
679,2025-09-08 16:46:38.164+00,"“FEDS STOP 1,300 BARRELS OF METH CHEMICALS”",478,4933,21285,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/687/527/623/750/original/06aebab152559eaf.mp4""]",115169689479915977,-0.00096561,0.00100883,0.00197444,0.00041321,0.00013953,-0.00027368,-0.00209747,-0.00095033,0.00114714,0.00038163,0.00029105,-0.00009058,0.01005302,-0.01244099,-0.02249401,0.00034208,0.00037138,0.0000293,5.0,5,4,2,3,4,0.05,0.3,0.1,0.4,0.1,0.3
680,2025-09-08 16:46:00.287+00,“U.S. CRACKS DOWN ON CARTEL ON CARTEL CRUISES”,466,4231,18925,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/684/161/292/147/original/26c02079012eb40c.mp4""]",115169686997623003,-0.00096561,0.00100883,0.00197444,0.00052231,0.00024641,-0.0002759,-0.00209747,-0.00095033,0.00114714,0.0003794,0.00029529,-0.00008411,0.01005302,-0.01244099,-0.02249401,0.00034194,0.00037157,0.00002963,2.0,5,6,3,3,6,-0.1,0.3,-0.15,0.4,-0.3,0.6
684,2025-09-08 14:55:54.561+00,"Happy Birthday Mary, Queen of Peace!",1549,4773,19659,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/169/252/846/720/253/original/f6b7f453780ef302.jpg""]",115169254084774448,-0.0009859,0.00153324,0.00251914,0.00021638,0.00032149,0.00010511,0.00423012,0.00048845,-0.00374168,0.00053991,0.00036271,-0.0001772,0.01214633,-0.00598523,-0.01813156,0.00032886,0.00036234,0.00003348,5.0,1,2,0,0,0,0.0,0,0.0,0,0.0,0.0
689,2025-09-08 13:34:30.001+00,"6 people were murdered in Chicago this weekend, 12 others were shot, and in serious condition. This would mean that over the past number of weeks, approximately 50 people were killed, and hundreds were shot, many expected to die. Governor Pritzker just stated that he doesn’t want Federal Government HELP! WHY??? What is wrong with this guy, and the 5% in Polls Mayor. I want to help the people of Chicago, not hurt them. Only the Criminals will be hurt! We can move fast and stop this madness. The City and State have not been able to do the job. People of Illinois should band together and DEMAND PROTECTION. IT IS ONLY GOING TO GET WORSE!!! ACT NOW, BEFORE IT IS TOO LATE!!! Thank you for your attention to this matter. President DJT",2939,8823,34749,[],115168933967621443,0.0009,-0.00085517,-0.00175517,0.00040976,0.00080336,0.0003936,0.00255093,0.00313472,0.00058378,0.00029761,0.00063605,0.00033844,0.01007687,0.0039456,-0.00613127,0.00030371,0.00034637,0.00004266,5.0,4,8,3,3,6,0.0,0.1,0.0,0.15,-0.3,0.6
690,2025-09-08 12:55:01.798+00,"Washington, D.C. IS A SAFE ZONE IN JUST A MATTER OF WEEKS. Thank you, President Trump. Who’s Next???",1432,4310,20713,[],115168778764944128,-0.0003398,0.0021521,0.00249191,0.00018802,0.00022058,0.00003256,-0.00081348,0.00000857,0.00082205,0.00026164,0.0005311,0.00026946,0.00810867,0.00608601,-0.00202267,0.00029937,0.00034313,0.00004376,5.0,1,6,3,3,6,0.1,0.3,0.15,0.4,0.1,0.3
691,2025-09-08 12:49:57.594+00,"Our great West Point (getting greater all the time!) has smartly cancelled the Award Ceremony for actor Tom Hanks. Important move! We don’t need destructive, WOKE recipients getting our cherished American Awards!!! Hopefully the Academy Awards, and other Fake Award Shows, will review their Standards and Practices in the name of Fairness and Justice. Watch their DEAD RATINGS SURGE!",2290,8473,40823,[],115168758828419703,0.00014872,-0.00057546,-0.00072418,0.00019339,0.00019461,0.00000122,0.00142565,0.00093543,-0.00049022,0.00027175,0.00047192,0.00020017,0.00899582,0.00476459,-0.00423123,0.00029906,0.00034274,0.00004367,5.0,3,7,1,3,7,0.0,0.1,0.0,0.1,-0.2,0.4
692,2025-09-08 12:39:21.781+00,"THE BIDEN AUTOPEN SCANDAL IS BIG, NOT AS BIG AS THE RUSSIA, RUSSIA, RUSSIA HOAX, OR THE RIGGED 2020 PRESIDENTIAL ELECTION, BUT, NEVERTHELESS, ONE OF THE BIGGEST, EVER!!!",1306,5615,22074,[],115168717159863645,0.00120457,0.00014872,-0.00105585,0.00034473,0.00019339,-0.00015134,0.00268663,-0.00053841,-0.00322504,0.00028104,0.00038326,0.00010222,0.00793712,0.00575266,-0.00218446,0.00029897,0.00034203,0.00004306,5.0,3,7,2,3,7,0.0,0.2,0.0,0.3,-0.3,0.6
698,2025-09-08 11:45:05.934+00,“NYC is becoming safer under Trump.”,420,3539,13326,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/168/503/280/442/424/original/158de3203af9a8d1.mp4""]",115168503787643723,0.00039942,0.00176755,0.00136813,0.00024401,0.00027072,0.0000267,-0.00223717,0.00129387,0.00353104,0.00032554,0.00027367,-0.00005187,0.0057835,0.00655185,0.00076834,0.00029572,0.00033832,0.0000426,5.0,1,4,2,0,3,0.0,0.1,0.0,0.1,0.1,0.3
701,2025-09-07 23:55:52.885+00,"Following the Immigration Enforcement Operation on the Hyundai Battery Plant in Georgia, I am hereby calling on all Foreign Companies investing in the United States to please respect our Nation’s Immigration Laws. Your Investments are welcome, and we encourage you to LEGALLY bring your very smart people, with great technical talent, to build World Class products, and we will make it quickly and legally possible for you to do so. What we ask in return is that you hire and train American Workers. Together, we will all work hard to make our Nation not only productive, but closer in unity than ever before. Thank you for your attention to this matter! DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",2645,7848,30084,[],115165715028507857,-0.00220041,-0.00016917,0.00203124,0.00047948,0.00040631,-0.00007317,-0.00085892,-0.00235902,-0.00150011,0.00034458,0.00047948,0.0001349,0.00862763,0.00871895,0.00009132,0.0002074,0.00034521,0.00013781,5.0,3,6,6,6,6,0.0,0.1,0.0,0.05,0.1,0.3
702,2025-09-07 18:27:17.004+00,"Everyone wants the Hostages HOME. Everyone wants this War to end! The Israelis have accepted my Terms. It is time for Hamas to accept as well. I have warned Hamas about the consequences of not accepting. This is my last warning, there will not be another one! Thank you for your attention to this matter.DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",4861,11874,51945,[],115164422928262033,-0.00050129,-0.00061648,-0.0001152,0.00019507,0.0001532,-0.00004187,-0.00007325,0.00151958,0.00159283,0.00021563,0.00024047,0.00002484,0.00686438,0.01251975,0.00565537,0.00018559,0.00034637,0.00016078,5.0,4,7,7,3,8,0.05,0.3,0.1,0.4,0.3,0.7
703,2025-09-07 17:08:35.546+00,"Amazing phenomenon — Any Country that relies on Windmills is DEAD. Their Energy Costs have gone through the roof, and their populations are angry. Windmills aren’t only killing the birds, they’re “killing” lots of bad politicians who are losing their jobs because of them!",2500,7293,30659,[],115164113502668318,-0.00063069,-0.00131986,-0.00068917,0.00015769,0.00019599,0.00003829,-0.00123377,-0.00128987,-0.0000561,0.00015525,0.00024147,0.00008622,0.00861656,0.00980854,0.00119198,0.00018561,0.00034338,0.00015778,5.0,3,7,6,3,6,0.0,0.1,0.0,0.15,-0.3,0.4
704,2025-09-07 17:01:17.055+00,Doing a Flyover of the Tennis Center right now. We’ll be landing shortly. Should be a great Match!,1234,3691,23053,[],115164084768725650,0.00007185,-0.00053968,-0.00061153,0.00017531,0.00024158,0.00006627,-0.00130777,-0.00235827,-0.0010505,0.00015338,0.00024622,0.00009284,0.00896016,0.00997455,0.00101439,0.0001855,0.00034323,0.00015773,5.0,1,3,0,0,1,0.0,0.1,0.0,0.1,0.0,0.1
705,2025-09-06 23:40:22.49+00,THE DEPARTMENT OF WAR…,3617,8013,32410,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/159/989/260/286/175/original/1595157e3250edbb.mp4""]",115159991746199053,-0.00006657,-0.00045416,-0.00038759,0.00007313,0.00007646,0.00000333,0.00110664,-0.00001569,-0.00112233,0.00010854,0.000108,-0.00000054,-0.00443396,0.0100465,0.01448046,0.00019418,0.00020335,0.00000918,2.0,4,6,5,0,3,-0.3,0.7,-0.2,0.5,-0.4,0.7
715,2025-09-05 22:57:09.802+00,"Congresswoman Ashley Hinson is running for the United States Senate in Iowa, a State I love and WON BIG, THREE TIMES, in 2016, 2020, and 2024. I know Ashley well, and she is a WINNER! A Loving Wife and Proud Mother of two sons, Ashley is a wonderful person, has ALWAYS delivered for Iowa, and will continue doing so in the United States Senate. She is working hard to Create Jobs, Cut Taxes, Promote Products and Services MADE IN AMERICA by our incredible Iowa Workers, Support our Great Farmers and American Agriculture, Champion Innovation, Continue to Help Secure our now very Secure Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Ashley Hinson will be an outstanding Senator, and has my Complete and Total Endorsement – SHE WILL NOT LET YOU DOWN!",1932,6470,29048,[],115154159518653872,-0.00066111,-0.00048163,0.00017948,0.00019164,0.00024803,0.00005639,0.00171172,-0.00178691,-0.00349863,0.00026205,0.00021109,-0.00005096,-0.00539496,-0.00625496,-0.00085999,0.00057743,0.00019564,-0.0003818,5.0,1,6,4,3,3,0.0,0.1,0.0,0.05,0.0,0.1
717,2025-09-05 19:54:58.36+00,The Democrats have gone CRAZY.,2254,6405,21796,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/153/442/201/493/763/original/98ab43f4d9937e16.jpg""]",115153443118480614,0.00082563,0.00091478,0.00008915,0.00023009,0.00052264,0.00029255,0.00245338,0.00111209,-0.0013413,0.00032633,0.00040209,0.00007575,0.01392912,-0.01293324,-0.02686236,0.00053444,0.00032154,-0.0002129,5.0,3,6,2,0,3,-0.1,0.3,-0.15,0.4,-0.3,0.6
718,2025-09-05 19:38:29.082+00,"In addition to my previously posted TRUTH concerning Google, please let this Statement serve to represent that Google has also paid, in the past, $13 Billion Dollars in false claims and charges for a total of $16.5 Billion Dollars. How crazy is that? The European Union must stop this practice against American Companies, IMMEDIATELY!",1701,6534,28432,[],115153378284802465,-0.00048836,0.00081916,0.00130752,0.00050977,0.00033385,-0.00017592,0.00101143,0.00209787,0.00108644,0.00033926,0.00039596,0.0000567,0.01358758,-0.0109694,-0.02455698,0.00053469,0.00032261,-0.00021207,5.0,3,7,5,6,7,0.0,0.2,0.0,0.3,-0.3,0.6
719,2025-09-05 19:01:19.742+00,"Europe today “hit” another great American company, Google, with a $3.5 Billion Dollar fine, effectively taking money that would otherwise go to American Investments and Jobs. This is on top of the many other Fines and Taxes that have been issued against Google and other American Tech Companies, in particular. Very unfair, and the American Taxpayer will not stand for it! As I have said before, my Administration will NOT allow these discriminatory actions to stand. Apple, as an example, was forced to pay $17 Billion Dollars in a Fine that, in my opinion, should not have been charged — They should get their money back! We cannot let this happen to brilliant and unprecedented American Ingenuity and, if it does, I will be forced to start a Section 301 proceeding to nullify the unfair penalties being charged to these Taxpaying American Companies. Thank you for your attention to this matter!DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",3468,9903,42764,[],115153232183118149,-0.00050235,0.00052311,0.00102547,0.0003565,0.00031338,-0.00004313,0.00536666,0.00356871,-0.00179795,0.00036221,0.00035667,-0.00000555,0.01118138,-0.00872423,-0.01990561,0.00053459,0.00032637,-0.00020822,5.0,3,7,6,8,9,0.1,0.3,0.15,0.4,0.2,0.6
720,2025-09-05 14:16:25.847+00,"Jerome “Too Late” Powell should have lowered rates long ago. As usual, he’s “Too Late!”",3122,6852,32019,[],115152111914572913,-0.00862013,-0.00703287,0.00158726,0.001134,0.00160364,0.00046964,-0.01034404,-0.00961048,0.00073356,0.00089376,0.00115581,0.00026206,0.01732055,-0.00815762,-0.02547818,0.00048916,0.00042057,-0.00006859,2.0,3,6,7,3,6,0.1,0.3,0.15,0.4,0.3,0.6
721,2025-09-05 13:56:04.773+00,"The confused and badly failing Democrat Party did nothing about Jeffrey Epstein while he was alive except befriend him, socialize with him, travel to his Island, and take his money! They knew everything there was to know about Epstein, but now, years after his death, they, out of nowhere, are seeming to show such love and heartfelt concern for his victims. Does anybody really believe that? Where were they during his very public trials, and for all of those years before his death? The answer is, “nowhere to be found.” The now dying (after the DOJ gave thousands of pages of documents in full compliance with a very comprehensive and exacting Subpoena from Congress!) Epstein case was only brought back to life by the Radical Left Democrats because they are doing so poorly, with the lowest poll numbers in the history of the Party (16%), while the Republicans are doing so well, among the highest approval numbers the Party has ever had! The Dems don’t care about the victims, as proven by the fact that they never did before. This is merely another Democrat HOAX, just like Russia, Russia, Russia, and all of the others, in order to deflect and distract from the great success of a Republican President, and the record setting failure of the previous Administration, and the Democrat Party. The Department of Justice has done its job, they have given everything requested of them. It’s time to end the Democrat Epstein Hoax, and give the Republicans credit for the great, even legendary, job that they are doing. MAKE AMERICA GREAT AGAIN!!!",7744,11939,48073,[],115152031890524220,0.00186698,-0.00241657,-0.00428354,0.0009396,0.00077679,-0.00016281,-0.00099241,-0.02095108,-0.01995867,0.00073667,0.00118782,0.00045115,0.02220271,-0.01980477,-0.04200748,0.00048395,0.00043852,-0.00004543,5.0,3,8,2,3,8,0.1,0.3,0.15,0.25,-0.3,0.6
722,2025-09-05 10:15:43.137+00,"Jerry Nadler, one of the most disgusting Congressmen in USA History is, at long last, calling it “quits” - He’s finally leaving Congress! I’ve been beating this bum for 40 years, first as a New York City developer, where he opposed me, for no reason, at every corner, but could NEVER stop me from getting the job done, and then, as your President, where this psychopathic nut job, together with Crazy Nancy Pelosi, Impeached me twice, AND LOST, wasting Millions of Dollars in time and taxpayer money. It will be a great day for the U.S.A. when Nadler, a pathetic lightweight, is out of office and leaves our beautiful, and NOW VERY SAFE, Washington, D.C. MAKE AMERICA GREAT AGAIN! President DJT",3563,8891,37927,[],115151165397446776,-0.00188387,0.00029791,0.00218178,0.00065435,0.00020861,-0.00044574,-0.0028152,-0.00035648,0.00245871,0.00041106,0.00029441,-0.00011665,0.01090893,-0.01284525,-0.02375418,0.00041903,0.0005229,0.00010387,5.0,6,8,2,0,6,0.0,0.1,0.0,0.05,0.2,0.4
